log_id,log_content,root_cause,severity,sw_version,platform,has_missing_blocks,has_overwritten,log_size,component
LOG_00473,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: System
[31.12.25 01:22:03] ERROR: NORMAL in System
[31.12.25 01:22:03] ERROR: RUNNING in System
[31.12.25 01:22:03] ERROR: OK in System
[31.12.25 01:22:03] ERROR: RUNNING in System
[31.12.25 01:22:03] INFO: System running normally
[31.12.25 01:22:03] INFO: Component initialized successfully",No Issue,LOW,PIVI_SW4110,gen3,True,True,28787,System
LOG_00474,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: Multimedia
[31.12.25 01:22:03] WARNING: High memory usage detected
[31.12.25 01:22:03] ERROR: Heap allocation failed in Multimedia
[31.12.25 01:22:03] TRACE: malloc returned NULL
[31.12.25 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[31.12.25 01:22:03] ERROR: Memory leak suspected in navigation module
[31.12.25 01:22:03] TRACE: ALLOCATION - size: 4850 bytes
[31.12.25 01:22:03] DEBUG: Processing event queue
[31.12.25 01:22:03] INFO: Component initialized successfully",Memory Leak,HIGH,PIVI_SW4100,gen3,True,True,8507,Audio
LOG_00475,"[04.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[04.01.26 01:22:03] Platform: gen4
[04.01.26 01:22:03] Component: Navigation
[04.01.26 01:22:03] WARNING: High memory usage detected
[04.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[04.01.26 01:22:03] TRACE: malloc returned NULL
[04.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[04.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[04.01.26 01:22:03] TRACE: OOM - size: 2159 bytes
[04.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,PIVI_SW4100,gen4,True,True,45988,Audio
LOG_00476,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[22.01.26 01:22:03] Platform: gen4
[22.01.26 01:22:03] Component: Multimedia
[22.01.26 01:22:03] WARNING: High memory usage detected
[22.01.26 01:22:03] ERROR: Heap allocation failed in Multimedia
[22.01.26 01:22:03] TRACE: malloc returned NULL
[22.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[22.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[22.01.26 01:22:03] TRACE: LEAK - size: 197 bytes
[22.01.26 01:22:03] DEBUG: Processing event queue",Memory Leak,HIGH,AIVI_SW5244,gen4,True,True,38279,Audio
LOG_00477,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: System
[01.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[01.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[01.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[01.01.26 01:22:03] INFO: Last task: System_handler
[01.01.26 01:22:03] CRITICAL: System WDT
[01.01.26 01:22:03] INFO: Component initialized successfully
[01.01.26 01:22:03] INFO: System running normally
[01.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen4,False,False,27449,System
LOG_00478,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[12.01.26 01:22:03] Platform: gen4
[12.01.26 01:22:03] Component: Navigation
[12.01.26 01:22:03] WARNING: High memory usage detected
[12.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[12.01.26 01:22:03] TRACE: malloc returned NULL
[12.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[12.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[12.01.26 01:22:03] TRACE: LEAK - size: 3379 bytes
[12.01.26 01:22:03] INFO: Component initialized successfully
[12.01.26 01:22:03] DEBUG: Processing event queue
[12.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5244,gen4,False,True,42937,Navigation
LOG_00479,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[16.01.26 01:22:03] Platform: gen4
[16.01.26 01:22:03] Component: Multimedia
[16.01.26 01:22:03] WARNING: High memory usage detected
[16.01.26 01:22:03] ERROR: Heap allocation failed in Multimedia
[16.01.26 01:22:03] TRACE: malloc returned NULL
[16.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[16.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[16.01.26 01:22:03] TRACE: MEMORY - size: 3147 bytes
[16.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5250,gen4,True,True,43379,Audio
LOG_00480,"[30.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[30.12.25 01:22:03] Platform: gen4
[30.12.25 01:22:03] Component: System
[30.12.25 01:22:03] ERROR: NORMAL in System
[30.12.25 01:22:03] ERROR: NORMAL in System
[30.12.25 01:22:03] ERROR: NORMAL in System
[30.12.25 01:22:03] ERROR: NORMAL in System
[30.12.25 01:22:03] ERROR: SUCCESS in System
[30.12.25 01:22:03] INFO: System running normally
[30.12.25 01:22:03] DEBUG: Processing event queue
[30.12.25 01:22:03] INFO: Component initialized successfully",No Issue,LOW,PIVI_SW4110,gen4,False,False,47477,System
LOG_00481,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: Sensors
[31.12.25 01:22:03] ERROR: FAULT in Sensors
[31.12.25 01:22:03] ERROR: SPI in Sensors
[31.12.25 01:22:03] ERROR: SENSOR in Sensors
[31.12.25 01:22:03] ERROR: SENSOR in Sensors
[31.12.25 01:22:03] ERROR: GPIO in Sensors
[31.12.25 01:22:03] INFO: Component initialized successfully
[31.12.25 01:22:03] DEBUG: Processing event queue",Hardware Fault,HIGH,PIVI_SW4110,gen3,True,True,22457,Hardware
LOG_00482,"[25.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[25.12.25 01:22:03] Platform: gen3
[25.12.25 01:22:03] Component: Power
[25.12.25 01:22:03] WARNING: Task execution time exceeded threshold
[25.12.25 01:22:03] ERROR: WATCHDOG_RESET triggered
[25.12.25 01:22:03] TRACE: System reset due to watchdog timeout
[25.12.25 01:22:03] INFO: Last task: Power_handler
[25.12.25 01:22:03] CRITICAL: System TIMEOUT
[25.12.25 01:22:03] INFO: System running normally
[25.12.25 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen3,True,True,24787,System
LOG_00483,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[10.01.26 01:22:03] Platform: gen4
[10.01.26 01:22:03] Component: CAN
[10.01.26 01:22:03] WARNING: CAN bus error detected
[10.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[10.01.26 01:22:03] TRACE: Bus-off state entered
[10.01.26 01:22:03] INFO: Error counter: 76
[10.01.26 01:22:03] ERROR: FRAME on CAN interface
[10.01.26 01:22:03] INFO: Component initialized successfully
[10.01.26 01:22:03] DEBUG: Processing event queue",CAN Bus Error,MEDIUM,AIVI_SW5250,gen4,False,False,44265,Network
LOG_00484,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: Navigation
[13.01.26 01:22:03] WARNING: High memory usage detected
[13.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[13.01.26 01:22:03] TRACE: malloc returned NULL
[13.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[13.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[13.01.26 01:22:03] TRACE: HEAP - size: 2381 bytes
[13.01.26 01:22:03] DEBUG: Processing event queue
[13.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,PIVI_SW4110,gen4,True,True,26049,Audio
LOG_00485,"[02.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[02.01.26 01:22:03] Platform: gen4
[02.01.26 01:22:03] Component: Storage
[02.01.26 01:22:03] ERROR: CORRUPT in Storage
[02.01.26 01:22:03] ERROR: CORRUPT in Storage
[02.01.26 01:22:03] ERROR: INODE in Storage
[02.01.26 01:22:03] ERROR: CORRUPT in Storage
[02.01.26 01:22:03] ERROR: FILESYSTEM in Storage
[02.01.26 01:22:03] DEBUG: Processing event queue
[02.01.26 01:22:03] INFO: System running normally",File System Error,MEDIUM,AIVI_SW5250,gen4,True,False,31861,Storage
LOG_00486,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[16.01.26 01:22:03] Platform: gen4
[16.01.26 01:22:03] Component: Network
[16.01.26 01:22:03] WARNING: CAN bus error detected
[16.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[16.01.26 01:22:03] TRACE: Bus-off state entered
[16.01.26 01:22:03] INFO: Error counter: 146
[16.01.26 01:22:03] ERROR: COMMUNICATION on CAN interface
[16.01.26 01:22:03] DEBUG: Processing event queue
[16.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,AIVI_SW5250,gen4,True,True,19991,Network
LOG_00487,"[14.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[14.01.26 01:22:03] Platform: gen3
[14.01.26 01:22:03] Component: Storage
[14.01.26 01:22:03] ERROR: INODE in Storage
[14.01.26 01:22:03] ERROR: MOUNT in Storage
[14.01.26 01:22:03] ERROR: FILESYSTEM in Storage
[14.01.26 01:22:03] DEBUG: Processing event queue
[14.01.26 01:22:03] INFO: System running normally
[14.01.26 01:22:03] INFO: Component initialized successfully",File System Error,MEDIUM,PIVI_SW4100,gen3,True,True,28605,Storage
LOG_00488,"[29.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[29.12.25 01:22:03] Platform: gen4
[29.12.25 01:22:03] Component: SW_SWUPDATE
[29.12.25 01:22:03] INFO: Starting software update
[29.12.25 01:22:03] WARNING: Update verification failed
[29.12.25 01:22:03] ERROR: Flash write error at block 875
[29.12.25 01:22:03] TRACE: Rolling back to previous version
[29.12.25 01:22:03] CRITICAL: Software FAILED
[29.12.25 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,PIVI_SW4100,gen4,True,True,30121,SW_SWUPDATE
LOG_00489,"[05.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[05.01.26 01:22:03] Platform: gen4
[05.01.26 01:22:03] Component: Power
[05.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[05.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[05.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[05.01.26 01:22:03] INFO: Last task: Power_handler
[05.01.26 01:22:03] CRITICAL: System HANG
[05.01.26 01:22:03] INFO: Component initialized successfully
[05.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen4,True,True,49513,Power
LOG_00490,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: Audio
[09.01.26 01:22:03] WARNING: High memory usage detected
[09.01.26 01:22:03] ERROR: Heap allocation failed in Audio
[09.01.26 01:22:03] TRACE: malloc returned NULL
[09.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[09.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[09.01.26 01:22:03] TRACE: LEAK - size: 3647 bytes
[09.01.26 01:22:03] INFO: Component initialized successfully
[09.01.26 01:22:03] DEBUG: Processing event queue
[09.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5250,gen3,False,False,31337,Navigation
LOG_00491,"[06.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[06.01.26 01:22:03] Platform: gen3
[06.01.26 01:22:03] Component: System
[06.01.26 01:22:03] ERROR: NORMAL in System
[06.01.26 01:22:03] ERROR: SUCCESS in System
[06.01.26 01:22:03] ERROR: RUNNING in System
[06.01.26 01:22:03] ERROR: OK in System
[06.01.26 01:22:03] ERROR: RUNNING in System
[06.01.26 01:22:03] INFO: Component initialized successfully
[06.01.26 01:22:03] DEBUG: Processing event queue
[06.01.26 01:22:03] INFO: System running normally",No Issue,LOW,AIVI_SW5244,gen3,False,True,10621,System
LOG_00492,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[19.01.26 01:22:03] Platform: gen4
[19.01.26 01:22:03] Component: System
[19.01.26 01:22:03] ERROR: COMPLETED in System
[19.01.26 01:22:03] ERROR: OK in System
[19.01.26 01:22:03] ERROR: COMPLETED in System
[19.01.26 01:22:03] ERROR: COMPLETED in System
[19.01.26 01:22:03] INFO: System running normally
[19.01.26 01:22:03] INFO: Component initialized successfully
[19.01.26 01:22:03] DEBUG: Processing event queue",No Issue,LOW,AIVI_SW5244,gen4,True,True,18557,System
LOG_00493,"[30.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[30.12.25 01:22:03] Platform: gen4
[30.12.25 01:22:03] Component: Storage
[30.12.25 01:22:03] ERROR: DISK in Storage
[30.12.25 01:22:03] ERROR: INODE in Storage
[30.12.25 01:22:03] ERROR: READ in Storage
[30.12.25 01:22:03] ERROR: CORRUPT in Storage
[30.12.25 01:22:03] ERROR: FILESYSTEM in Storage
[30.12.25 01:22:03] ERROR: MOUNT in Storage
[30.12.25 01:22:03] INFO: System running normally
[30.12.25 01:22:03] DEBUG: Processing event queue",File System Error,MEDIUM,AIVI_SW5250,gen4,True,True,37186,Storage
LOG_00494,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[19.01.26 01:22:03] Platform: gen4
[19.01.26 01:22:03] Component: System
[19.01.26 01:22:03] ERROR: OK in System
[19.01.26 01:22:03] ERROR: RUNNING in System
[19.01.26 01:22:03] ERROR: SUCCESS in System
[19.01.26 01:22:03] ERROR: SUCCESS in System
[19.01.26 01:22:03] ERROR: COMPLETED in System
[19.01.26 01:22:03] ERROR: NORMAL in System
[19.01.26 01:22:03] INFO: System running normally",No Issue,LOW,PIVI_SW4110,gen4,False,False,39799,System
LOG_00495,"[28.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[28.12.25 01:22:03] Platform: gen3
[28.12.25 01:22:03] Component: FileSystem
[28.12.25 01:22:03] ERROR: FILESYSTEM in FileSystem
[28.12.25 01:22:03] ERROR: READ in FileSystem
[28.12.25 01:22:03] ERROR: INODE in FileSystem
[28.12.25 01:22:03] ERROR: READ in FileSystem
[28.12.25 01:22:03] ERROR: MOUNT in FileSystem
[28.12.25 01:22:03] ERROR: INODE in FileSystem
[28.12.25 01:22:03] INFO: Component initialized successfully",File System Error,MEDIUM,AIVI_SW5244,gen3,False,False,7577,Storage
LOG_00496,"[17.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[17.01.26 01:22:03] Platform: gen4
[17.01.26 01:22:03] Component: Network
[17.01.26 01:22:03] WARNING: CAN bus error detected
[17.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[17.01.26 01:22:03] TRACE: Bus-off state entered
[17.01.26 01:22:03] INFO: Error counter: 228
[17.01.26 01:22:03] ERROR: BUS on CAN interface
[17.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,PIVI_SW4110,gen4,False,True,49613,Communication
LOG_00497,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: System
[01.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[01.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[01.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[01.01.26 01:22:03] INFO: Last task: System_handler
[01.01.26 01:22:03] CRITICAL: System RESET
[01.01.26 01:22:03] INFO: System running normally
[01.01.26 01:22:03] INFO: Component initialized successfully
[01.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen4,True,True,47775,System
LOG_00498,"[05.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[05.01.26 01:22:03] Platform: gen4
[05.01.26 01:22:03] Component: Network
[05.01.26 01:22:03] WARNING: CAN bus error detected
[05.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[05.01.26 01:22:03] TRACE: Bus-off state entered
[05.01.26 01:22:03] INFO: Error counter: 91
[05.01.26 01:22:03] ERROR: ARBITRATION on CAN interface
[05.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,PIVI_SW4100,gen4,False,True,34706,Communication
LOG_00499,"[12.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[12.01.26 01:22:03] Platform: gen3
[12.01.26 01:22:03] Component: FileSystem
[12.01.26 01:22:03] ERROR: FILESYSTEM in FileSystem
[12.01.26 01:22:03] ERROR: DISK in FileSystem
[12.01.26 01:22:03] ERROR: INODE in FileSystem
[12.01.26 01:22:03] ERROR: CORRUPT in FileSystem
[12.01.26 01:22:03] ERROR: CORRUPT in FileSystem
[12.01.26 01:22:03] ERROR: FILESYSTEM in FileSystem
[12.01.26 01:22:03] DEBUG: Processing event queue",File System Error,MEDIUM,PIVI_SW4110,gen3,False,False,13127,FileSystem
LOG_00500,"[30.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[30.12.25 01:22:03] Platform: gen3
[30.12.25 01:22:03] Component: Communication
[30.12.25 01:22:03] WARNING: CAN bus error detected
[30.12.25 01:22:03] ERROR: Frame transmission failed on CAN2
[30.12.25 01:22:03] TRACE: Bus-off state entered
[30.12.25 01:22:03] INFO: Error counter: 214
[30.12.25 01:22:03] ERROR: CAN on CAN interface
[30.12.25 01:22:03] INFO: System running normally
[30.12.25 01:22:03] DEBUG: Processing event queue",CAN Bus Error,MEDIUM,PIVI_SW4110,gen3,True,True,8232,Network
LOG_00501,"[04.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[04.01.26 01:22:03] Platform: gen3
[04.01.26 01:22:03] Component: Navigation
[04.01.26 01:22:03] WARNING: High memory usage detected
[04.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[04.01.26 01:22:03] TRACE: malloc returned NULL
[04.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[04.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[04.01.26 01:22:03] TRACE: MEMORY - size: 1007 bytes
[04.01.26 01:22:03] DEBUG: Processing event queue
[04.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5244,gen3,False,False,26103,Navigation
LOG_00502,"[29.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[29.12.25 01:22:03] Platform: gen4
[29.12.25 01:22:03] Component: System
[29.12.25 01:22:03] WARNING: Task execution time exceeded threshold
[29.12.25 01:22:03] ERROR: WATCHDOG_RESET triggered
[29.12.25 01:22:03] TRACE: System reset due to watchdog timeout
[29.12.25 01:22:03] INFO: Last task: System_handler
[29.12.25 01:22:03] CRITICAL: System RESET
[29.12.25 01:22:03] INFO: Component initialized successfully",Watchdog Timeout,CRITICAL,AIVI_SW5244,gen4,False,True,39037,Power
LOG_00503,"[08.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[08.01.26 01:22:03] Platform: gen4
[08.01.26 01:22:03] Component: System
[08.01.26 01:22:03] CRITICAL: Kernel panic detected
[08.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[08.01.26 01:22:03] TRACE: Exception at address 0x0966
[08.01.26 01:22:03] ERROR: CPU 3 ABORT
[08.01.26 01:22:03] CRITICAL: System halted
[08.01.26 01:22:03] INFO: System running normally",Kernel Panic,CRITICAL,PIVI_SW4110,gen4,False,True,26125,System
LOG_00504,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[13.01.26 01:22:03] Platform: gen3
[13.01.26 01:22:03] Component: Communication
[13.01.26 01:22:03] WARNING: CAN bus error detected
[13.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[13.01.26 01:22:03] TRACE: Bus-off state entered
[13.01.26 01:22:03] INFO: Error counter: 55
[13.01.26 01:22:03] ERROR: FRAME on CAN interface
[13.01.26 01:22:03] INFO: System running normally",CAN Bus Error,MEDIUM,PIVI_SW4100,gen3,False,False,12812,Network
LOG_00505,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen4
[11.01.26 01:22:03] Component: Navigation
[11.01.26 01:22:03] WARNING: High memory usage detected
[11.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[11.01.26 01:22:03] TRACE: malloc returned NULL
[11.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[11.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[11.01.26 01:22:03] TRACE: OOM - size: 1817 bytes
[11.01.26 01:22:03] INFO: Component initialized successfully
[11.01.26 01:22:03] DEBUG: Processing event queue
[11.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,AIVI_SW5244,gen4,True,False,36147,Multimedia
LOG_00506,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen4
[22.01.26 01:22:03] Component: System
[22.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[22.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[22.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[22.01.26 01:22:03] INFO: Last task: System_handler
[22.01.26 01:22:03] CRITICAL: System HANG
[22.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,PIVI_SW4110,gen4,False,True,1262,Power
LOG_00507,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[31.12.25 01:22:03] Platform: gen4
[31.12.25 01:22:03] Component: System
[31.12.25 01:22:03] INFO: Starting software update
[31.12.25 01:22:03] WARNING: Update verification failed
[31.12.25 01:22:03] ERROR: Flash write error at block 605
[31.12.25 01:22:03] TRACE: Rolling back to previous version
[31.12.25 01:22:03] CRITICAL: Software FLASH
[31.12.25 01:22:03] INFO: Component initialized successfully
[31.12.25 01:22:03] DEBUG: Processing event queue
[31.12.25 01:22:03] INFO: System running normally",SW Update Failure,HIGH,AIVI_SW5244,gen4,True,True,22465,System
